id,label
1907,0.057414
1908,0.977318
1909,0.961992
191,0.014978
1910,0.994301
1911,0.099865
1912,0.979342
1913,0.080555
1914,0.999823
1915,0.998890
1916,0.997680
1917,0.996770
1918,0.001970
1919,0.908111
192,0.149254
1920,0.008227
1921,0.110941
1922,0.988371
1923,0.000243
1924,0.105197
1925,0.999615
1926,0.009234
1927,0.000056
1928,0.999062
1929,0.002606
193,0.030995
1930,0.988267
1931,0.103052
1932,0.998067
1933,0.932935
1934,0.040846
1935,0.021849
1936,0.632014
1937,0.999874
1938,0.992706
1939,0.999347
194,0.000242
1940,0.992116
1941,0.999997
1942,0.011022
1943,0.011584
1944,0.081385
1945,0.201626
1946,0.003572
1947,0.999604
1948,0.999999
1949,0.979045
195,0.998993
1950,0.999945
1951,0.000033
1952,0.040862
1953,0.075742
1954,0.999894
1955,0.454418
1956,0.993964
1957,0.008520
1958,0.000181
1959,0.012790
196,0.968479
1960,0.000100
1961,0.150912
1962,0.998965
1963,0.021937
1964,0.562933
1965,0.000517
1966,0.999433
1967,0.000453
1968,0.999943
1969,0.080843
197,0.189482
1970,0.997172
1971,0.000025
1972,0.671489
1973,0.068732
1974,0.002277
1975,0.040726
1976,0.221163
1977,0.992433
1978,0.262737
1979,0.999749
198,0.000579
1980,0.998190
1981,0.982729
1982,0.014026
1983,0.999936
1984,0.995460
1985,0.045148
1986,0.993460
1987,0.947344
1988,0.000222
1989,0.999015
199,0.989008
1990,0.999150
1991,0.999874
1992,0.014446
1993,0.018996
1994,0.998237
1995,0.000933
1996,0.999157
1997,0.996709
1998,0.999974
1999,0.027549
2,0.999797
20,0.058402
200,0.991066
2000,0.806129
2001,0.999874
2002,0.999996
2003,0.002182
2004,0.998386
2005,0.997876
2006,0.841127
2007,0.997915
2008,0.995539
2009,0.999990
201,0.998446
2010,0.937455
2011,0.924383
2012,0.000335
2013,0.036472
2014,0.059149
2015,0.963030
2016,0.097941
2017,0.000170
2018,0.002156
2019,0.000454
202,0.002050
2020,0.052206
2021,0.032293
2022,0.547521
2023,0.549089
2024,0.001246
2025,0.006134
2026,0.647417
2027,0.008415
2028,0.003246
2029,0.019607
203,0.999759
2030,0.391108
2031,0.216846
2032,0.049203
2033,0.936107
2034,0.031153
2035,0.999942
2036,0.015395
2037,0.336901
2038,0.575397
2039,0.037559
204,0.999694
2040,0.999918
2041,0.976382
2042,0.999894
2043,0.906036
2044,0.009590
2045,0.890480
2046,0.998901
2047,0.002590
2048,0.001664
2049,0.040774
205,0.000037
2050,0.999999
2051,0.006144
2052,0.922879
2053,0.484483
2054,0.893527
2055,0.999898
2056,0.998621
2057,0.951752
2058,0.091363
2059,0.988953
206,0.014781
2060,0.998928
2061,0.989189
2062,0.999623
2063,0.939367
2064,0.996058
2065,0.990261
2066,0.002226
2067,0.968191
2068,0.064229
2069,0.999417
207,0.996139
2070,0.987829
2071,0.982207
2072,0.014562
2073,0.012363
2074,0.812503
2075,0.000578
2076,0.037364
2077,0.991539
2078,0.999231
2079,0.011798
208,0.000862
2080,0.876277
2081,0.993587
2082,0.576014
2083,0.990760
2084,0.999624
2085,0.994952
2086,0.993410
2087,0.078981
2088,0.051414
2089,0.010663
209,0.124050
2090,0.075437
2091,0.981195
2092,0.999390
2093,0.000841
2094,0.887458
2095,0.999999
2096,0.032245
2097,0.233080
2098,0.958146
2099,0.974879
21,0.999999
210,0.000605
2100,0.000171
2101,0.999424
2102,0.865325
2103,0.995844
2104,0.958908
2105,0.006136
2106,0.001107
2107,0.999944
2108,0.191360
2109,0.999647
211,0.998747
2110,0.999972
2111,0.999229
2112,0.000073
2113,0.000723
2114,0.999877
2115,0.146673
2116,0.003195
2117,0.802310
2118,0.019076
2119,0.999212
212,0.999269
2120,0.998855
2121,0.997475
2122,1.000000
2123,0.999997
2124,0.947987
2125,0.998687
2126,0.999033
2127,0.257738
2128,0.026119
2129,0.979000
213,0.208996
2130,0.121923
2131,0.000361
2132,0.086899
2133,0.002206
2134,0.996394
2135,0.999021
2136,0.998988
2137,0.012561
2138,0.692921
2139,0.000059
214,0.795117
2140,0.836239
2141,0.007141
2142,0.834744
2143,0.998451
2144,0.002698
2145,0.985199
2146,0.999996
2147,0.407083
2148,0.875413
2149,0.000083
215,0.999732
2150,0.007484
2151,0.065137
2152,0.006183
2153,0.643419
2154,0.998997
2155,0.949830
2156,0.422822
2157,0.999828
2158,0.997948
2159,0.460836
216,0.939659
2160,0.954885
2161,0.000927
2162,0.001922
2163,0.999998
2164,0.000915
2165,0.008890
2166,0.017865
2167,0.000001
2168,0.070040
2169,0.000653
217,0.995318
2170,0.006630
2171,0.989271
2172,0.319919
2173,0.939971
2174,0.999682
2175,0.994796
2176,0.987207
2177,0.991108
2178,0.959994
2179,0.997862
218,0.001704
2180,0.999468
2181,0.315863
2182,0.999927
2183,0.000815
2184,0.998408
2185,0.999910
2186,0.999649
2187,0.003390
2188,0.005647
2189,0.999948
219,0.997178
2190,0.010996
2191,0.000381
2192,0.168983
2193,0.677909
2194,0.959904
2195,0.122658
2196,0.999988
2197,0.999863
2198,0.982317
2199,0.957710
22,0.012497
220,0.999784
2200,0.000015
2201,0.172410
2202,0.997455
2203,0.003233
2204,0.967570
2205,0.013616
2206,0.041575
2207,0.104754
2208,0.000031
2209,0.996622
221,0.009811
2210,0.999959
2211,0.999598
2212,0.998089
2213,0.001320
2214,0.999183
2215,0.999941
2216,0.988241
2217,0.997318
2218,0.008699
2219,0.022396
222,0.999542
2220,0.999629
2221,0.999635
2222,0.999818
2223,0.992032
2224,0.057137
2225,0.106689
2226,0.994914
2227,0.263273
2228,0.995190
2229,0.999609
223,0.996758
2230,0.978083
2231,0.000005
2232,0.992134
2233,0.000810
2234,0.830938
2235,0.004192
2236,0.741135
2237,0.164006
2238,0.999777
2239,0.105631
224,0.000651
2240,0.999942
2241,0.999506
2242,0.045083
2243,0.352376
2244,0.730296
2245,0.000982
2246,0.999628
2247,0.042584
2248,0.368600
2249,0.971719
225,0.991602
2250,0.998862
2251,0.007713
2252,0.083394
2253,0.991703
2254,0.995891
2255,0.994659
2256,0.600236
2257,0.031218
2258,0.978441
2259,0.983892
226,0.999285
2260,0.997275
2261,0.910031
2262,0.251792
2263,0.980189
2264,0.780261
2265,0.556739
2266,0.003546
2267,0.999964
2268,0.000102
2269,0.187312
227,0.981696
2270,0.019339
2271,0.999458
2272,0.999870
2273,0.000869
2274,0.001292
2275,0.999967
2276,0.998925
2277,0.149425
2278,0.042162
2279,0.083727
228,0.006524
2280,0.989831
2281,0.999616
2282,0.002753
2283,0.178060
2284,0.997004
2285,0.998201
2286,0.274320
2287,0.001195
2288,0.028803
2289,0.007053
229,0.999895
2290,0.163326
2291,0.987421
2292,0.000055
2293,0.011860
2294,0.786863
2295,0.998306
2296,0.016019
2297,0.873899
2298,0.005549
2299,0.348390
23,0.999981
230,0.115792
2300,0.999733
2301,0.999457
2302,0.220049
2303,0.041455
2304,0.998883
2305,0.959976
2306,0.998953
2307,0.000001
2308,0.828987
2309,0.484660
231,0.999553
2310,0.999672
2311,0.907703
2312,0.003976
2313,0.999994
2314,0.282437
2315,0.056285
2316,0.991645
2317,0.000687
2318,0.168714
2319,0.999446
232,0.170728
2320,0.465364
2321,0.000217
2322,0.999979
2323,0.004920
2324,0.983032
2325,0.995303
2326,0.049260
2327,0.828717
2328,0.000154
2329,0.000410
233,0.004046
2330,0.335448
2331,0.017472
2332,0.002865
2333,0.999886
2334,0.997213
2335,0.000598
2336,0.996616
2337,0.142344
2338,0.005861
2339,0.991556
234,0.083660
2340,0.980541
2341,0.003390
2342,0.999917
2343,0.001108
2344,0.032178
2345,0.996075
2346,0.004876
2347,0.586221
2348,0.058095
2349,0.001384
235,0.999817
2350,0.999946
2351,0.979257
2352,0.005660
2353,0.043556
2354,0.000290
2355,0.941188
2356,0.008457
2357,0.999809
2358,0.999998
2359,0.999063
236,0.992441
2360,0.001464
2361,0.705799
2362,0.998632
2363,0.000492
2364,0.002351
2365,0.997613
2366,0.999999
2367,0.000111
2368,0.999999
2369,0.016300
237,0.002372
2370,0.092421
2371,0.011165
2372,0.993166
2373,0.995731
2374,0.990674
2375,0.003722
2376,0.999999
2377,0.006767
2378,0.999557
2379,0.019485
238,0.991404
2380,0.002087
2381,0.999925
2382,0.213024
2383,0.986126
2384,0.944773
2385,0.994373
2386,0.974234
2387,0.257088
2388,0.426869
2389,0.990580
239,0.004764
2390,0.039627
2391,0.975100
2392,0.709363
2393,0.999484
2394,0.010102
2395,0.001155
2396,0.012258
2397,0.000034
2398,0.988467
2399,0.002051
24,0.998196
240,0.995612
2400,0.999795
2401,0.011102
2402,0.962331
2403,0.976211
2404,0.984602
2405,0.295588
2406,0.994034
2407,0.000493
2408,0.016972
2409,0.999803
241,0.978629
2410,0.532030
2411,0.056058
2412,0.999369
2413,0.000147
2414,0.004037
2415,0.077733
2416,0.990455
2417,0.216693
2418,0.000798
2419,0.000984
242,0.979375
2420,0.959377
2421,0.009683
2422,0.995422
2423,0.247984
2424,0.066354
2425,0.014803
2426,0.002737
2427,0.018093
2428,0.999420
2429,0.130532
243,0.000173
2430,0.997725
2431,0.999811
2432,0.935274
2433,0.227752
2434,0.012968
2435,0.011293
2436,0.444299
2437,0.999988
2438,0.999423
2439,0.007263
244,0.991395
2440,0.001237
2441,0.040214
2442,0.999914
2443,0.012948
2444,0.999769
2445,0.984182
2446,0.000989
2447,0.999547
2448,0.886506
2449,0.082057
245,0.998895
2450,0.993785
2451,0.997041
2452,0.998993
2453,0.002890
2454,0.015175
2455,0.623407
2456,0.923873
2457,0.999997
2458,0.031240
2459,0.998916
246,0.023093
2460,0.013780
2461,0.000443
2462,0.999639
2463,0.032050
2464,0.996372
2465,0.997995
2466,0.943942
2467,0.999924
2468,0.898641
2469,0.999619
247,0.999912
2470,0.999358
2471,0.923752
2472,0.948091
2473,0.002619
2474,0.998906
2475,0.018190
2476,0.999820
2477,0.000582
2478,0.996608
2479,0.001960
248,0.005828
2480,0.000301
2481,0.999632
2482,0.969059
2483,0.940970
2484,0.999641
2485,0.011270
2486,0.025631
2487,0.999920
2488,0.063505
2489,0.998087
249,0.018159
2490,0.999359
2491,0.999911
2492,0.000090
2493,0.000048
2494,0.999641
2495,0.308586
2496,0.156114
2497,0.023792
2498,0.999474
2499,0.000174
25,0.038867
250,0.999921
2500,0.001078
2501,0.003556
2502,0.017667
2503,0.116029
2504,0.989711
2505,0.999313
2506,0.999483
2507,1.000000
2508,0.214343
2509,0.999973
251,0.999999
2510,0.996527
2511,0.996668
2512,0.005930
2513,0.000243
2514,0.995980
2515,0.994420
2516,0.050173
2517,0.002754
2518,0.999753
2519,0.003511
252,0.000453
2520,0.999475
2521,0.890364
2522,0.052883
2523,0.997864
2524,0.304964
2525,0.255606
2526,0.061706
2527,0.999686
2528,0.578889
2529,0.893541
253,0.995618
2530,0.007097
2531,0.002244
2532,0.998936
2533,0.999926
2534,0.000002
2535,0.006697
2536,0.031813
2537,0.999982
2538,0.088633
2539,0.942340
254,0.006454
2540,0.021329
2541,0.999557
2542,0.040371
2543,0.989412
2544,0.995627
2545,0.000992
2546,0.996809
2547,0.999707
2548,0.092810
2549,0.004746
255,0.414961
2550,0.015516
2551,0.009314
2552,0.999933
2553,0.119210
2554,0.000948
2555,1.000000
2556,0.995615
2557,0.181714
2558,0.000137
2559,0.999948
256,0.213334
2560,0.999908
2561,0.999870
2562,0.999908
2563,0.001790
2564,0.012234
2565,0.228677
2566,0.996708
2567,0.019944
2568,0.999681
2569,0.999244
257,0.977454
2570,0.940214
2571,0.006893
2572,0.008962
2573,0.886791
2574,0.002660
2575,0.870506
2576,0.023795
2577,0.990102
2578,0.000788
2579,0.958898
258,0.999617
2580,0.001765
2581,0.998848
2582,0.998872
2583,0.999977
2584,0.003876
2585,0.000013
2586,0.012623
2587,0.003657
2588,0.417296
2589,0.998359
259,0.004762
2590,0.999670
2591,0.102600
2592,0.003244
2593,0.030805
2594,0.999948
2595,0.107942
2596,0.642934
2597,0.000183
2598,0.959250
2599,0.997064
26,0.996687
260,0.001006
2600,0.905584
2601,0.988943
2602,0.999789
2603,0.147784
2604,0.029313
2605,0.952379
2606,0.914069
2607,0.038993
2608,0.003575
2609,0.999712
261,0.003284
2610,0.002638
2611,0.000287
2612,0.999498
2613,0.999241
2614,0.991867
2615,0.042981
2616,0.999669
2617,1.000000
2618,0.198806
2619,0.000278
262,0.988081
2620,0.000266
2621,0.000620
2622,0.002753
2623,0.002071
2624,0.996710
2625,0.005561
2626,0.999747
2627,0.999988
2628,0.999498
2629,0.999171
263,0.008361
2630,0.001391
2631,0.040844
2632,0.000180
2633,0.512395
2634,0.999993
2635,0.999873
2636,0.076531
2637,0.056663
2638,0.950600
2639,0.008355
264,0.007553
2640,0.000264
2641,0.981947
2642,0.998271
2643,0.991430
2644,0.853229
2645,0.545197
2646,0.017612
2647,0.014475
2648,0.995914
2649,0.008315
265,0.998709
2650,0.077357
2651,0.999784
2652,0.026113
2653,0.001947
2654,0.352548
2655,0.000989
2656,0.999214
2657,0.101857
2658,0.000253
2659,0.870452
266,0.000557
2660,0.002976
2661,0.951336
2662,0.047126
2663,0.999994
2664,0.991890
2665,0.027948
2666,0.197371
2667,0.180829
2668,0.070767
2669,0.004719
267,0.000651
2670,0.000548
2671,0.998097
2672,0.007880
2673,0.952683
2674,0.002106
2675,0.017025
2676,0.062490
2677,0.081459
2678,0.959619
2679,0.859715
268,0.000074
2680,0.997262
2681,0.002242
2682,0.997912
2683,0.999660
2684,0.995478
2685,0.050712
2686,0.004809
2687,0.000282
2688,0.002521
2689,0.999927
269,0.999860
2690,0.006362
2691,0.993016
2692,0.994305
2693,0.009842
2694,0.022066
2695,0.999998
2696,0.001130
2697,0.999892
2698,0.025132
2699,0.041069
27,0.998922
270,0.999946
2700,0.996898
2701,0.013801
2702,0.953366
2703,0.008335
2704,1.000000
2705,0.004480
2706,0.059683
2707,0.122899
2708,0.000058
2709,0.999952
271,0.999978
2710,0.999044
2711,0.020141
2712,0.964372
2713,0.050459
2714,0.475858
2715,0.000915
2716,0.978515
2717,0.991053
2718,0.999926
2719,0.999942
272,0.000337
2720,0.993968
2721,0.998263
2722,0.999685
2723,0.006302
2724,0.995530
2725,0.062340
2726,0.128532
2727,0.989276
2728,0.012121
2729,0.022981
273,0.816308
2730,0.981460
2731,0.013789
2732,0.999244
2733,0.001199
2734,0.008510
2735,0.028723
2736,0.009653
2737,0.993470
2738,0.999880
2739,0.999717
274,0.001390
2740,0.987498
2741,0.005674
2742,0.001723
2743,0.998826
2744,0.999989
2745,0.996785
2746,0.033349
2747,0.054380
2748,0.997834
2749,0.002282
275,0.001478
2750,0.001453
2751,0.998869
2752,0.974231
2753,0.102505
2754,0.435341
2755,0.999276
2756,1.000000
2757,0.999992
2758,0.001717
2759,0.999693
276,0.944878
2760,0.033166
2761,0.978157
2762,0.014314
2763,0.998670
2764,0.008835
2765,0.003299
2766,0.999761
2767,0.999552
2768,0.999886
2769,0.002468
277,0.997082
2770,0.999317
2771,0.999994
2772,0.211776
2773,0.016268
2774,0.999732
2775,0.948840
2776,0.999904
2777,0.977807
2778,0.999976
2779,0.720959
278,0.082481
2780,0.000498
2781,0.055945
2782,0.001178
2783,0.001950
2784,0.000371
2785,0.000512
2786,0.831623
2787,0.987164
2788,0.998839
2789,0.999903
279,0.004210
2790,0.091058
2791,0.999234
2792,0.993667
2793,0.000577
2794,0.004107
2795,0.997433
2796,0.999215
2797,0.160572
2798,0.982789
2799,0.043797
28,0.001842
280,0.999734
2800,0.999953
2801,0.988443
2802,0.982273
2803,0.427824
2804,0.982850
2805,0.017302
2806,0.998539
2807,0.019837
2808,0.012752
2809,0.003874
281,0.994732
2810,0.000010
2811,0.057360
2812,0.004827
2813,0.960453
2814,0.000054
2815,0.001929
2816,0.058645
2817,0.002177
2818,0.006521
2819,0.848762
282,0.999968
2820,0.999247
2821,0.926044
2822,0.999914
2823,0.000055
2824,0.998534
2825,0.582327
2826,0.998992
2827,0.999029
2828,0.000392
2829,0.804474
283,0.008708
2830,0.999908
2831,0.000077
2832,0.991953
2833,0.999413
2834,0.999112
2835,0.990710
2836,0.499259
2837,0.000081
2838,0.000689
2839,0.552358
284,0.999544
2840,0.004787
2841,0.006850
2842,0.680472
2843,0.991914
2844,0.999568
2845,0.998348
2846,0.977931
2847,0.994301
2848,0.008957
2849,0.015949
285,0.017796
2850,0.006953
2851,0.152859
2852,0.006304
2853,0.017930
2854,0.000817
2855,0.983059
2856,0.978382
2857,0.001874
2858,0.013141
2859,0.059689
286,0.999788
2860,0.812667
2861,0.980235
2862,0.923765
2863,0.002160
2864,0.999612
2865,0.006166
2866,0.009770
2867,0.999914
2868,0.999614
2869,0.029764
287,0.000737
2870,0.999826
2871,0.999169
2872,0.017594
2873,0.000115
2874,0.000889
2875,0.995216
2876,0.997899
2877,0.941864
2878,0.999221
2879,0.999706
288,0.001214
2880,0.083761
2881,0.999896
2882,0.987765
2883,0.005941
2884,0.997901
2885,0.977541
2886,0.015328
2887,0.001289
2888,0.059664
2889,0.999969
289,0.999285
2890,0.285328
2891,0.999801
2892,0.999981
2893,0.029196
2894,0.721571
2895,0.999767
2896,0.000402
2897,0.004196
2898,0.738711
2899,0.927731
29,0.967440
290,0.005727
2900,0.999848
2901,0.010598
2902,0.095258
2903,0.006746
2904,0.424478
2905,0.995932
2906,0.002734
2907,0.999588
2908,0.047612
2909,0.023777
291,0.040181
2910,0.999770
2911,0.999967
2912,0.999977
2913,0.988565
2914,0.011697
2915,0.000785
2916,0.999827
2917,0.001395
2918,0.201797
2919,0.999946
292,0.987973
2920,0.022133
2921,0.266338
2922,0.141066
2923,0.997510
2924,0.794258
2925,0.999950
2926,0.996854
2927,0.995638
2928,0.999881
2929,0.005661
293,0.993952
2930,0.028952
2931,0.995092
2932,0.059890
2933,0.000801
2934,0.004898
2935,0.000839
2936,0.986176
2937,0.000267
2938,0.019067
2939,0.999344
294,0.205693
2940,0.998113
2941,0.015694
2942,0.000144
2943,0.351032
2944,0.013339
2945,0.999470
2946,0.998964
2947,0.000157
2948,0.999394
2949,0.752952
295,0.002577
2950,0.980618
2951,0.925334
2952,1.000000
2953,0.011184
2954,0.000890
2955,0.097764
2956,0.999958
2957,0.018898
2958,0.786424
2959,0.159082
296,0.999996
2960,0.376906
2961,0.609542
2962,0.005442
2963,0.042523
2964,0.999992
2965,0.004813
2966,0.000216
2967,0.001045
2968,0.000531
2969,0.943354
297,0.999998
2970,0.041694
2971,0.999954
2972,0.525378
2973,0.111093
2974,0.998371
2975,0.943703
2976,0.121722
2977,0.005793
2978,0.137538
2979,0.557271
298,0.996503
2980,0.007310
2981,0.951313
2982,0.999844
2983,0.001434
2984,0.986763
2985,0.027174
2986,0.011984
2987,0.000138
2988,0.999821
2989,0.002705
299,0.999795
2990,0.996660
2991,0.000037
2992,0.998983
2993,0.143378
2994,0.031613
2995,0.013770
2996,0.994921
2997,0.006253
2998,0.999510
2999,0.020336
3,0.990532
30,0.996557
300,0.001233
3000,0.997204
3001,0.999696
3002,0.991591
3003,0.068178
3004,0.028553
3005,0.072683
3006,0.860017
3007,0.997210
3008,0.000502
3009,0.999775
301,0.002519
3010,0.017123
3011,0.978439
3012,0.000959
3013,0.323573
3014,0.001852
3015,0.955861
3016,0.999957
3017,0.134666
3018,0.998121
3019,0.999982
302,0.005309
3020,0.567460
3021,0.999889
3022,0.366372
3023,0.021616
3024,1.000000
3025,0.000076
3026,0.001433
3027,0.082942
3028,0.997148
3029,0.991036
303,0.000047
3030,0.271184
3031,0.510852
3032,0.999986
3033,0.008168
3034,0.000082
3035,0.000429
3036,0.004976
3037,0.986938
3038,0.999798
3039,0.995398
304,0.003831
3040,0.018572
3041,0.990308
3042,0.000421
3043,0.928078
3044,0.999084
3045,0.976636
3046,0.000397
3047,0.016656
3048,0.001512
3049,0.080093
305,0.091690
3050,0.970870
3051,1.000000
3052,0.999979
3053,0.435504
3054,0.001876
3055,0.882488
3056,0.024754
3057,0.999316
3058,0.013749
3059,0.913624
306,0.996508
3060,0.995963
3061,0.999015
3062,0.984332
3063,0.000120
3064,0.896726
3065,0.999507
3066,0.999419
3067,0.004432
3068,0.999378
3069,0.991281
307,0.988339
3070,0.999170
3071,0.272406
3072,0.993030
3073,0.998147
3074,0.995434
3075,0.999990
3076,0.928720
3077,0.000108
3078,0.998687
3079,0.001533
308,0.005864
3080,0.007462
3081,0.800426
3082,0.864587
3083,0.999633
3084,0.011760
3085,0.999987
3086,0.864673
3087,0.027326
3088,0.000096
3089,0.996997
309,0.000817
3090,0.001453
3091,0.004118
3092,0.991263
3093,0.158322
3094,0.999926
3095,0.966759
3096,0.903630
3097,0.019958
3098,0.002002
3099,0.978716
31,0.999699
310,0.480493
3100,0.001477
3101,0.999891
3102,0.898038
3103,1.000000
3104,0.657764
3105,0.989004
3106,0.000674
3107,0.323130
3108,0.052781
3109,0.101071
311,0.031715
3110,0.931951
3111,0.015240
3112,0.952764
3113,0.038004
3114,0.999520
3115,0.980916
3116,0.999567
3117,0.988813
3118,0.057970
3119,0.998459
312,0.859911
3120,0.847407
3121,0.020479
3122,0.010141
3123,0.002311
3124,0.994626
3125,0.999687
3126,0.045111
3127,0.005993
3128,0.999951
3129,0.683895
313,0.116682
3130,0.025440
3131,0.032668
3132,0.026421
3133,0.999491
3134,0.998626
3135,0.000500
3136,0.999933
3137,0.976646
3138,0.998931
3139,0.905553
314,0.035018
3140,0.974139
3141,0.996938
3142,0.384038
3143,0.999782
3144,0.002773
3145,0.989846
3146,0.000784
3147,0.999613
3148,0.998688
3149,0.999907
315,0.940857
3150,0.929771
3151,0.999691
3152,0.913576
3153,0.009147
3154,0.290615
3155,0.996559
3156,0.998975
3157,0.997135
3158,0.012554
3159,0.650880
316,0.360288
3160,0.999578
3161,0.011434
3162,0.964949
3163,0.001684
3164,0.005191
3165,0.061859
3166,0.947266
3167,0.009572
3168,0.062005
3169,0.002153
317,0.999775
3170,0.998044
3171,0.004491
3172,0.337755
3173,0.001587
3174,0.003001
3175,0.006917
3176,0.999994
3177,0.006101
3178,0.999930
3179,0.335879
318,0.011932
3180,0.048617
3181,0.999794
3182,0.998548
3183,0.025078
3184,0.997819
3185,0.060894
3186,0.401713
3187,0.999999
3188,0.018958
3189,0.999709
319,0.999541
3190,0.018470
3191,0.000514
3192,0.896134
3193,0.008037
3194,0.019208
3195,0.975775
3196,0.999960
3197,0.001962
3198,0.935045
3199,0.004960
32,0.064156
320,0.051034
3200,0.999976
3201,0.990166
3202,0.008610
3203,0.983405
3204,0.992349
3205,0.005066
3206,0.999430
3207,0.043138
3208,0.005596
3209,0.999710
321,0.012231
3210,0.778539
3211,0.000571
3212,0.994198
3213,0.002473
3214,0.036660
3215,0.998791
3216,0.998214
3217,0.984209
3218,0.052120
3219,0.078179
322,0.940974
3220,0.000501
3221,0.003014
3222,0.950113
3223,0.999259
3224,0.999975
3225,0.004810
3226,0.999154
3227,0.243486
3228,0.095801
3229,0.981976
323,0.884403
3230,0.180873
3231,0.006232
3232,0.000374
3233,0.000174
3234,0.914308
3235,0.943424
3236,0.000793
3237,0.999967
3238,0.998639
3239,0.929359
324,0.003750
3240,0.914604
3241,0.882221
3242,0.001955
3243,0.997809
3244,0.999602
3245,0.994497
3246,0.004785
3247,0.994608
3248,0.995004
3249,0.136511
325,0.620770
3250,0.185056
3251,0.036769
3252,0.970870
3253,0.987380
3254,0.834115
3255,0.002342
3256,0.381378
3257,0.003432
3258,0.350305
3259,0.103009
326,0.977252
3260,0.996376
3261,0.991618
3262,0.937000
3263,0.007387
3264,0.000005
3265,0.051593
3266,0.001409
3267,0.023358
3268,0.000073
3269,0.989529
327,0.625325
3270,0.198587
3271,0.141131
3272,0.984263
3273,0.975918
3274,0.998725
3275,0.110155
3276,0.753804
3277,0.999873
3278,0.000491
3279,0.989444
328,0.999958
3280,0.042444
3281,0.008526
3282,0.004318
3283,0.050785
3284,0.984218
3285,0.012579
3286,0.000146
3287,0.987318
3288,0.999468
3289,0.001881
329,0.000635
3290,0.016329
3291,0.857053
3292,0.933846
3293,0.999789
3294,0.999928
3295,0.065917
3296,0.000245
3297,0.007270
3298,0.998046
3299,0.072375
33,0.999871
330,0.035459
3300,0.000437
3301,0.992989
3302,0.999781
3303,0.998903
3304,0.993355
3305,0.016596
3306,0.152508
3307,0.009689
3308,0.999985
3309,0.999937
331,0.271973
3310,0.999127
3311,0.028396
3312,0.908156
3313,0.012908
3314,0.999999
3315,0.999952
3316,0.151162
3317,0.993234
3318,0.053650
3319,0.697033
332,0.883175
3320,0.010369
3321,0.999882
3322,0.105430
3323,0.999934
3324,0.244523
3325,0.999064
3326,0.039349
3327,0.999527
3328,0.999920
3329,0.999983
333,0.920315
3330,0.001719
3331,0.999882
3332,0.011149
3333,0.084420
3334,0.999994
3335,0.095416
3336,0.934290
3337,0.852403
3338,0.998913
3339,0.986659
334,0.043373
3340,0.999992
3341,0.015401
3342,0.045219
3343,0.074866
3344,0.990886
3345,0.777085
3346,0.356973
3347,0.014625
3348,0.089358
3349,0.001680
335,0.001864
3350,0.052570
3351,0.916159
3352,0.001148
3353,0.000526
3354,0.999487
3355,0.863358
3356,0.989904
3357,0.999319
3358,0.989459
3359,0.941332
336,0.168343
3360,0.033509
3361,0.999918
3362,0.996547
3363,0.979956
3364,0.999754
3365,0.000004
3366,0.999995
3367,1.000000
3368,0.055632
3369,0.033641
337,0.999094
3370,0.001883
3371,0.008200
3372,0.993702
3373,0.086118
3374,0.999961
3375,0.999746
3376,0.035642
3377,0.000341
3378,0.999539
3379,0.096605
338,0.000216
3380,0.999511
3381,0.186395
3382,0.020673
3383,0.991704
3384,0.996482
3385,0.999997
3386,0.046190
3387,0.000017
3388,0.003762
3389,0.002704
339,0.002148
3390,0.007881
3391,0.999985
3392,0.000824
3393,0.052472
3394,0.000652
3395,0.999770
3396,0.989800
3397,0.011887
3398,0.004354
3399,0.969096
34,0.003379
340,0.000718
3400,0.999903
3401,0.999883
3402,0.001147
3403,0.004369
3404,0.077936
3405,0.061710
3406,0.140389
3407,0.999183
3408,0.972301
3409,0.999404
341,0.033784
3410,0.998937
3411,0.004439
3412,0.874574
3413,0.987249
3414,0.999814
3415,0.012953
3416,0.946667
3417,0.998681
3418,0.000500
3419,0.999532
342,0.140073
3420,0.999946
3421,0.999650
3422,0.999461
3423,0.010023
3424,0.751388
3425,0.999854
3426,0.995607
3427,0.918842
3428,0.005116
3429,0.000285
343,0.077436
3430,0.997270
3431,0.087576
3432,0.999807
3433,0.999162
3434,0.999998
3435,0.998891
3436,0.617124
3437,0.809952
3438,0.007948
3439,0.000198
344,0.360030
3440,0.977306
3441,0.997663
3442,0.944090
3443,0.005845
3444,0.094023
3445,0.999996
3446,0.998941
3447,0.245905
3448,0.002638
3449,0.000050
345,0.890176
3450,0.105177
3451,0.016785
3452,0.941288
3453,0.133783
3454,0.979757
3455,0.995069
3456,0.001367
3457,0.009031
3458,0.001233
3459,0.999230
346,0.998014
3460,0.143364
3461,0.009662
3462,0.000666
3463,0.000052
3464,0.999702
3465,0.021153
3466,0.703048
3467,0.999608
3468,0.999870
3469,0.972368
347,0.057828
3470,0.998760
3471,0.999654
3472,0.023058
3473,0.011731
3474,0.002595
3475,0.002109
3476,0.000941
3477,0.859824
3478,0.999902
3479,0.983412
348,0.999643
3480,0.230563
3481,0.740446
3482,0.998048
3483,0.287279
3484,0.790539
3485,0.999926
3486,0.998740
3487,0.320573
3488,0.944517
3489,0.046032
349,0.377928
3490,0.999833
3491,0.998950
3492,0.020322
3493,0.000215
3494,0.911720
3495,0.781106
3496,0.000708
3497,0.999964
3498,0.007636
3499,0.000017
35,0.013055
350,0.973121
